data;temperatura_min;temperatura_max;temperatura_media;humidade_media;insolacao;velocidade_vento;precipitacao
29/01/1987;24.6;31.5;27.72;67.75;8.3;4.2;0.0
30/01/1987;25.6;30.8;27.88;73.25;10.1;3.733333;0.0
31/01/1987;26.2;31.1;28.3;73.0;10.1;4.0;0.0
01/02/1987;26.0;31.4;28.44;67.5;9.0;6.166667;0.0
02/02/1987;25.8;31.5;28.34;70.25;10.0;5.466667;0.0
03/02/1987;21.2;31.6;27.24;71.5;9.7;5.166667;0.0
04/02/1987;24.2;32.0;27.72;76.5;9.2;6.1;0.0
05/02/1987;23.4;30.6;27.16;76.75;9.7;4.4;3.2
06/02/1987;23.6;31.4;27.4;77.25;7.6;4.066667;0.3
07/02/1987;25.2;31.5;28.1;76.0;9.8;5.166667;0.3
08/02/1987;25.4;31.8;28.32;74.75;9.1;4.233333;0.0
09/02/1987;23.0;30.0;26.96;82.25;5.0;2.866667;7.8
10/02/1987;22.2;30.0;24.68;90.0;1.6;2.7;26.8
11/02/1987;22.2;30.2;26.8;77.0;8.7;3.233333;20.2
12/02/1987;23.4;30.2;26.72;80.0;4.3;1.75;4.9
13/02/1987;23.4;30.6;27.48;72.0;7.6;4.066667;1.4
14/02/1987;23.7;30.6;27.4;72.5;7.8;4.766667;0.0
15/02/1987;22.6;30.8;27.16;71.25;9.2;3.333333;0.0
16/02/1987;22.4;30.4;26.4;76.75;8.5;3.366667;0.0
17/02/1987;22.0;30.4;26.96;74.25;7.6;2.4;0.0
18/02/1987;22.6;30.6;27.32;72.25;7.9;2.9;0.0
19/02/1987;24.6;30.8;27.68;76.25;9.7;4.233333;0.2
20/02/1987;23.8;31.2;27.72;73.25;10.0;6.233333;6.7
21/02/1987;22.3;31.0;27.18;74.0;10.6;4.166667;0.0
22/02/1987;22.4;31.0;27.18;74.0;3.8;6.6;0.0
23/02/1987;22.4;30.8;27.12;78.0;1.7;3.733333;5.4
24/02/1987;24.2;30.8;27.68;74.5;9.1;4.4;2.4
25/02/1987;24.2;31.4;27.98;72.5;10.4;4.8;0.0
26/02/1987;26.0;30.6;27.88;81.0;9.4;4.6;1.2
27/02/1987;25.8;31.2;28.16;72.0;9.6;5.566667;0.0
28/02/1987;25.6;31.3;28.38;74.0;10.0;5.133333;0.4
01/03/1987;25.8;31.2;28.32;74.5;9.8;3.633333;0.0
02/03/1987;26.3;31.7;28.68;75.5;9.0;4.8;0.0
03/03/1987;26.3;31.6;28.22;73.75;2.3;3.666667;0.0
04/03/1987;26.0;30.8;28.1;74.75;2.0;2.733333;0.0
05/03/1987;23.6;30.2;27.08;79.75;2.7;2.8;6.6
06/03/1987;26.2;30.9;28.22;73.75;10.3;2.933333;0.0
07/03/1987;26.0;31.1;28.38;75.25;10.1;4.766667;0.0
08/03/1987;26.8;31.8;28.48;88.25;10.2;4.2;0.0
09/03/1987;26.2;31.0;28.16;77.75;8.7;2.233333;0.0
10/03/1987;23.4;30.4;27.1;78.75;8.1;2.8;10.2
11/03/1987;23.4;30.6;27.62;79.5;9.5;2.9;13.5
12/03/1987;23.6;30.2;27.34;79.5;1.5;3.266667;0.2
13/03/1987;24.8;29.5;27.74;76.75;5.6;3.3;0.0
14/03/1987;22.0;31.2;25.44;91.75;1.1;1.433333;20.0
15/03/1987;23.2;28.8;26.78;87.25;1.1;2.033333;24.4
16/03/1987;23.2;29.0;27.04;76.25;10.4;4.733333;0.0
17/03/1987;23.4;29.2;26.92;82.5;10.4;3.066667;10.2
18/03/1987;23.2;30.6;27.6;78.0;10.4;3.966667;10.6
19/03/1987;23.4;30.7;27.54;75.75;10.4;2.666667;8.8
20/03/1987;21.4;29.6;26.12;81.25;10.4;3.1;17.4
21/03/1987;23.8;30.0;26.0;89.0;10.4;2.066667;0.6
22/03/1987;23.0;30.0;26.44;82.25;10.4;2.866667;10.3
23/03/1987;25.0;30.6;28.08;76.75;10.4;2.733333;3.0
24/03/1987;24.2;30.4;27.52;82.75;10.4;2.6;6.0
25/03/1987;23.8;30.6;27.0;85.25;10.4;3.866667;3.2
26/03/1987;23.6;30.8;27.42;78.5;10.4;3.9;0.0
27/03/1987;22.2;29.8;26.76;82.25;10.4;2.066667;30.0
28/03/1987;24.4;30.6;27.52;81.75;10.4;2.8;0.0
29/03/1987;23.0;30.6;26.18;86.0;10.4;1.866667;1.7
30/03/1987;22.4;29.2;26.24;82.0;10.4;2.666667;48.8
31/03/1987;23.6;29.3;25.82;89.25;10.4;2.633333;26.4
01/04/1987;23.6;30.1;26.9;83.75;10.4;3.033333;14.7
02/04/1987;24.6;30.7;27.7;79.5;10.4;2.766667;14.6
03/04/1987;25.4;30.4;28.0;77.75;10.4;3.0;0.7
04/04/1987;23.8;30.0;26.72;82.0;10.4;3.2;0.0
05/04/1987;22.0;30.4;27.04;76.25;10.4;2.6;13.4
06/04/1987;23.8;31.2;28.0;73.5;10.4;4.166667;0.0
07/04/1987;23.8;31.1;27.54;80.75;10.4;5.0;1.8
08/04/1987;23.0;28.2;25.16;91.5;10.4;1.8;53.6
09/04/1987;23.6;29.8;26.84;87.5;10.4;2.266667;16.9
10/04/1987;24.0;30.4;27.48;81.75;10.4;2.9;9.6
11/04/1987;25.0;30.6;27.64;82.5;10.4;5.333333;3.1
12/04/1987;23.5;29.0;26.9;78.75;10.4;3.8;2.1
13/04/1987;23.8;30.6;27.76;74.25;10.4;3.466667;1.4
14/04/1987;23.6;31.1;27.34;81.0;10.4;3.133333;0.0
15/04/1987;22.6;30.4;26.98;80.25;10.4;3.633333;8.3
16/04/1987;24.6;30.3;27.62;77.0;9.3;2.9;4.2
17/04/1987;25.2;30.2;27.68;75.25;8.0;4.866667;4.2
18/04/1987;22.0;30.6;27.12;73.75;10.2;4.266667;1.8
19/04/1987;23.4;30.4;27.66;72.25;9.0;4.8;0.4
20/04/1987;24.3;30.5;27.76;75.25;8.4;5.633333;1.8
21/04/1987;23.8;30.0;27.48;77.0;6.8;4.133333;9.8
22/04/1987;23.1;30.7;26.92;85.75;9.5;4.8;10.3
23/04/1987;23.8;29.4;26.52;87.5;5.8;4.3;17.8
24/04/1987;22.6;29.2;25.66;89.0;5.5;3.433333;54.9
25/04/1987;22.8;29.3;25.3;91.75;1.1;2.566667;18.6
26/04/1987;23.2;29.6;27.08;85.75;2.5;3.6;11.0
27/04/1987;24.0;30.3;27.66;81.0;9.1;3.0;6.4
28/04/1987;24.6;30.8;28.08;80.25;8.8;3.866667;0.0
29/04/1987;23.9;30.7;27.96;77.0;9.3;4.7;0.0
30/04/1987;22.7;31.0;27.7;75.25;9.3;3.933333;0.0
01/05/1987;22.8;30.7;27.22;77.5;6.5;2.8;0.0
02/05/1987;23.8;30.2;27.36;78.25;5.8;2.166667;0.0
03/05/1987;25.0;31.0;28.08;77.0;9.9;2.166667;0.2
04/05/1987;23.0;29.3;26.26;86.25;3.4;2.666667;0.0
05/05/1987;23.4;30.1;27.38;81.75;7.7;3.066667;30.9
06/05/1987;26.0;30.6;28.08;81.5;9.1;3.133333;0.4
07/05/1987;23.6;30.2;27.36;78.5;9.6;3.4;9.7
08/05/1987;23.0;30.3;26.94;76.5;10.3;4.533333;0.5
09/05/1987;21.4;30.0;26.32;82.0;10.6;3.633333;0.0
10/05/1987;22.2;30.8;26.68;80.25;10.3;4.966667;0.0
11/05/1987;22.8;29.5;26.5;83.5;7.6;4.866667;31.0
12/05/1987;22.8;30.4;27.08;78.0;9.0;3.866667;4.8
13/05/1987;23.0;30.5;26.38;80.25;8.5;3.933333;0.8
14/05/1987;23.6;30.7;27.62;71.25;9.9;4.1;0.1
15/05/1987;23.4;30.3;27.34;75.25;8.9;4.166667;5.2
16/05/1987;23.7;30.5;27.44;70.0;10.5;4.766667;0.6
17/05/1987;22.8;30.6;26.6;78.5;10.1;4.3;0.0
18/05/1987;21.2;30.1;26.48;73.75;10.2;3.2;0.0
19/05/1987;21.4;30.1;26.74;78.5;9.7;3.166667;0.0
20/05/1987;22.2;30.8;27.28;75.0;10.4;2.833333;0.0
21/05/1987;26.0;30.9;28.26;77.25;10.1;3.266667;0.0
22/05/1987;24.9;30.4;27.82;76.75;9.3;3.7;2.4
23/05/1987;23.4;30.6;27.48;73.0;8.6;4.7;2.9
24/05/1987;22.0;30.6;27.02;80.0;9.1;4.966667;1.2
25/05/1987;23.6;31.4;27.56;75.0;9.1;4.066667;0.0
26/05/1987;22.2;30.6;26.92;74.5;10.2;4.033333;0.0
27/05/1987;21.8;30.0;26.62;75.0;8.6;4.133333;0.0
28/05/1987;22.0;31.0;26.8;74.0;8.9;4.866667;0.0
29/05/1987;23.6;30.2;26.68;72.75;4.5;4.066667;0.0
30/05/1987;21.8;30.6;26.4;79.25;8.7;3.233333;0.0
31/05/1987;22.0;30.6;26.88;75.25;9.5;3.0;0.0
01/06/1987;23.0;29.6;26.36;80.25;7.6;4.133333;7.4
02/06/1987;22.6;29.7;26.54;78.75;9.1;3.966667;11.7
03/06/1987;22.4;30.0;26.16;78.75;7.4;4.833333;0.6
04/06/1987;22.0;29.8;26.2;77.0;7.9;4.233333;38.6
05/06/1987;22.2;29.9;26.74;76.75;9.4;2.633333;0.2
06/06/1987;22.3;29.4;25.7;90.75;3.3;2.066667;5.4
07/06/1987;22.4;29.6;26.32;78.0;6.2;3.333333;55.9
08/06/1987;22.2;29.6;26.0;85.5;9.3;3.133333;7.9
09/06/1987;22.0;26.0;24.0;91.0;0.2;3.333333;16.7
10/06/1987;22.0;27.6;25.12;89.0;0.4;3.566667;74.9
11/06/1987;22.8;29.3;25.7;84.75;9.6;2.533333;0.5
12/06/1987;23.2;28.7;25.42;92.75;3.8;2.766667;44.6
13/06/1987;23.8;29.6;27.04;79.25;8.0;4.133333;10.0
14/06/1987;22.6;29.6;25.72;82.0;5.6;3.866667;10.2
15/06/1987;22.0;29.8;26.08;79.25;6.0;1.833333;3.4
16/06/1987;22.6;29.6;26.52;83.5;8.8;3.066667;0.0
17/06/1987;22.8;28.5;25.54;88.5;3.4;2.666667;17.5
18/06/1987;22.2;28.9;25.86;84.75;4.7;3.4;7.2
19/06/1987;22.4;29.0;26.08;80.25;6.8;2.3;10.6
20/06/1987;21.8;28.8;26.2;75.0;10.6;4.3;0.0
21/06/1987;21.8;29.2;26.36;76.5;10.0;2.433333;0.0
22/06/1987;22.2;29.2;25.56;83.25;6.5;3.466667;0.0
23/06/1987;21.4;29.3;25.98;77.25;9.8;4.333333;4.4
24/06/1987;23.6;29.8;26.88;73.5;10.7;3.8;0.8
25/06/1987;21.2;29.8;26.44;73.5;10.4;4.533333;0.0
26/06/1987;21.8;29.5;26.22;73.25;10.8;5.866667;1.6
27/06/1987;21.2;29.8;26.04;74.0;9.2;3.533333;0.0
28/06/1987;21.4;28.6;24.84;80.25;7.5;4.4;0.0
29/06/1987;21.2;28.6;25.08;80.75;8.4;1.8;12.6
30/06/1987;21.2;29.3;26.06;76.75;10.2;3.066667;4.8
01/07/1987;21.8;29.2;26.0;80.5;10.3;4.033333;0.1
02/07/1987;23.0;29.4;26.8;73.75;10.8;4.133333;0.6
03/07/1987;23.4;29.6;26.8;79.25;10.2;3.866667;3.9
04/07/1987;22.6;29.0;25.52;83.25;7.0;4.533333;4.6
05/07/1987;20.8;29.0;23.8;94.75;0.0;3.433333;42.8
06/07/1987;22.0;28.8;25.88;79.0;10.1;3.4;56.0
07/07/1987;22.0;28.8;25.28;87.75;8.5;3.466667;3.8
08/07/1987;23.8;28.6;25.68;84.25;6.9;2.9;2.1
09/07/1987;22.0;26.6;23.84;92.75;3.2;1.533333;9.3
10/07/1987;22.0;28.6;25.2;92.75;8.4;3.133333;44.4
11/07/1987;22.0;29.2;25.0;86.75;9.9;2.766667;0.0
12/07/1987;22.6;29.4;26.04;78.0;9.5;4.266667;0.0
13/07/1987;21.8;29.3;25.9;78.5;10.5;3.4;0.0
14/07/1987;21.8;29.3;25.9;78.5;10.5;3.7;0.0
15/07/1987;21.8;29.3;25.9;78.5;10.5;3.05;0.0
16/07/1987;21.8;29.3;25.9;78.5;10.5;3.55;0.0
17/07/1987;21.8;29.3;25.9;78.5;10.5;3.8;38.0
18/07/1987;20.8;28.8;25.32;79.75;10.5;3.166667;19.6
19/07/1987;21.6;26.2;23.76;88.75;10.5;3.566667;8.4
20/07/1987;21.2;28.8;24.64;81.75;9.5;2.3;8.1
21/07/1987;21.0;28.8;24.74;82.75;2.7;3.4;3.8
22/07/1987;21.0;29.0;25.12;74.75;10.6;3.833333;1.2
23/07/1987;20.4;29.6;25.08;72.5;10.9;3.466667;0.0
24/07/1987;21.0;29.6;25.32;75.75;8.7;5.466667;0.0
25/07/1987;21.0;29.6;24.84;81.25;10.2;3.566667;0.0
26/07/1987;21.0;28.2;25.36;73.25;9.9;5.233333;0.0
27/07/1987;21.0;29.4;25.12;80.5;6.2;4.4;0.0
28/07/1987;22.2;29.2;25.56;88.0;2.5;3.366667;23.4
29/07/1987;21.0;27.8;24.6;85.0;5.6;3.7;14.9
30/07/1987;21.0;28.6;24.32;85.5;8.6;2.766667;3.8
31/07/1987;20.8;29.4;25.64;80.25;9.9;2.733333;0.1
01/08/1987;21.6;29.4;26.32;76.25;9.8;4.033333;0.0
02/08/1987;21.8;29.6;26.48;74.75;9.0;4.866667;0.0
03/08/1987;22.0;29.6;26.04;79.0;7.8;3.866667;0.0
04/08/1987;21.2;29.3;25.82;74.0;10.3;4.233333;1.0
05/08/1987;20.6;29.0;25.16;84.25;6.7;3.833333;0.0
06/08/1987;21.6;28.8;24.88;84.25;4.9;3.533333;7.0
07/08/1987;21.4;29.0;25.92;73.0;10.3;3.366667;0.4
08/08/1987;24.0;29.8;26.8;70.5;11.0;4.966667;0.0
09/08/1987;24.0;29.6;26.68;74.25;9.8;3.533333;0.0
10/08/1987;21.2;29.7;26.3;76.0;10.1;3.9;0.0
11/08/1987;21.8;29.6;26.28;68.75;9.9;4.533333;0.0
12/08/1987;21.6;29.9;26.34;67.75;9.6;3.9;0.0
13/08/1987;22.8;29.6;25.92;74.0;7.8;3.766667;0.8
14/08/1987;22.0;30.0;26.44;68.75;9.1;4.9;0.5
15/08/1987;23.0;29.8;26.28;69.75;10.4;4.233333;1.0
16/08/1987;20.4;25.6;23.48;92.75;3.0;3.4;1.2
17/08/1987;20.6;28.6;25.16;83.25;5.9;3.166667;4.6
18/08/1987;22.4;29.0;26.12;77.25;9.5;3.733333;7.5
19/08/1987;24.8;30.0;26.72;68.75;10.4;4.233333;0.0
20/08/1987;21.2;29.0;25.44;73.5;8.2;4.7;0.0
21/08/1987;24.0;29.6;26.88;72.5;9.9;3.433333;0.0
22/08/1987;23.0;29.6;26.6;75.75;9.4;4.533333;0.3
23/08/1987;24.2;30.0;26.52;78.5;6.7;4.4;0.0
24/08/1987;21.2;28.8;24.56;80.5;7.5;4.633333;10.2
25/08/1987;21.4;29.2;25.24;79.0;8.1;4.2;0.0
26/08/1987;21.2;29.6;25.72;74.75;8.8;3.666667;3.8
27/08/1987;22.6;30.0;26.72;74.25;10.3;4.666667;0.0
28/08/1987;24.8;29.8;27.16;70.0;9.4;5.166667;0.0
29/08/1987;24.0;29.2;26.08;73.75;2.1;5.666667;0.0
30/08/1987;20.0;29.2;26.08;70.25;9.3;3.533333;0.6
31/08/1987;21.8;30.0;25.76;74.25;10.0;2.866667;0.0
01/09/1987;21.0;29.6;25.92;70.0;10.0;4.8;0.4
02/09/1987;21.8;29.4;25.52;76.5;8.5;5.333333;1.6
03/09/1987;21.2;29.5;25.94;74.0;10.3;4.266667;3.0
04/09/1987;21.8;29.8;26.32;75.0;9.9;4.333333;0.0
05/09/1987;22.0;29.6;25.16;77.75;7.9;4.566667;0.0
06/09/1987;22.2;29.9;26.34;71.5;8.0;3.033333;0.0
07/09/1987;21.0;30.0;25.76;64.75;9.8;3.333333;0.0
08/09/1987;20.4;30.2;25.6;62.75;8.1;4.366667;0.0
09/09/1987;20.0;30.0;25.56;67.5;10.4;6.033333;0.0
10/09/1987;20.8;30.0;25.96;76.0;10.0;4.066667;0.4
11/09/1987;22.0;29.8;26.24;69.25;9.6;4.7;0.0
12/09/1987;21.6;30.0;27.08;63.5;10.3;6.233333;0.0
13/09/1987;21.4;29.0;25.44;79.5;3.0;5.133333;0.6
14/09/1987;21.8;29.2;25.72;74.0;7.7;4.133333;5.6
15/09/1987;21.2;30.1;26.22;78.5;10.2;4.8;0.0
16/09/1987;20.4;28.6;25.6;75.5;7.5;4.033333;28.9
17/09/1987;23.0;29.3;26.42;73.75;7.9;3.733333;0.0
18/09/1987;23.0;29.0;26.32;74.5;10.4;4.133333;0.4
19/09/1987;23.0;29.8;26.2;74.0;8.6;4.4;0.0
20/09/1987;23.1;29.6;26.52;77.0;9.8;4.133333;0.0
21/09/1987;24.0;29.6;26.52;79.0;10.6;3.866667;0.0
22/09/1987;22.0;29.6;26.52;83.5;10.0;2.666667;0.2
23/09/1987;23.5;29.6;26.52;77.0;9.6;3.6;0.0
24/09/1987;23.5;29.6;26.52;72.75;10.6;3.8;0.0
25/09/1987;23.0;29.6;26.52;71.25;9.8;3.8;0.0
26/09/1987;23.0;29.6;26.52;73.75;7.9;4.166667;0.0
27/09/1987;23.0;29.6;26.52;70.0;8.8;4.333333;1.7
28/09/1987;20.0;29.6;26.52;76.0;6.5;4.733333;0.2
29/09/1987;19.5;29.6;26.52;82.5;7.3;4.333333;3.1
30/09/1987;20.5;29.6;26.52;79.0;10.1;3.666667;4.7
01/10/1987;21.0;29.6;26.52;69.75;10.2;4.7;0.4
02/10/1987;23.1;29.6;26.52;74.0;9.7;4.366667;0.0
03/10/1987;25.0;29.0;26.8;70.25;9.5;4.733333;0.0
04/10/1987;23.1;30.1;26.84;70.5;10.5;4.733333;0.0
05/10/1987;22.3;29.6;26.42;76.25;5.1;3.566667;0.8
06/10/1987;22.3;26.8;24.06;91.0;0.9;3.133333;8.6
07/10/1987;22.5;29.1;26.24;77.5;8.7;3.4;2.0
08/10/1987;24.7;29.4;26.78;74.25;10.5;3.966667;0.2
09/10/1987;25.3;29.6;26.9;76.75;8.5;4.266667;0.0
10/10/1987;24.9;30.0;27.06;78.5;10.7;4.166667;0.0
11/10/1987;24.2;29.6;26.96;85.25;7.4;3.633333;1.6
12/10/1987;24.2;29.6;26.96;85.25;10.0;3.05;0.0
13/10/1987;24.6;29.6;26.84;76.75;7.9;3.833333;0.0
14/10/1987;24.9;29.8;27.02;73.5;10.1;4.866667;0.0
15/10/1987;23.3;30.3;26.9;73.75;10.5;5.466667;0.0
16/10/1987;25.5;30.4;27.18;71.5;10.4;3.133333;0.0
17/10/1987;22.0;29.3;26.02;76.25;9.0;4.466667;7.1
18/10/1987;25.5;30.0;27.14;76.0;10.6;4.966667;0.0
19/10/1987;25.3;29.7;27.0;76.25;10.9;4.3;0.0
20/10/1987;25.1;30.1;27.38;75.5;10.6;2.666667;0.0
21/10/1987;25.1;30.2;27.46;74.25;8.7;4.433333;0.0
22/10/1987;25.3;30.2;27.4;71.5;10.5;3.333333;0.0
23/10/1987;25.3;30.2;27.3;70.75;11.0;3.866667;0.0
24/10/1987;25.7;30.6;27.42;73.5;10.6;5.733333;0.0
25/10/1987;25.4;30.0;27.38;74.0;10.2;5.933333;0.0
26/10/1987;25.1;30.4;27.34;76.75;10.8;5.0;0.0
27/10/1987;25.1;30.4;27.46;71.25;11.2;5.2;0.0
28/10/1987;25.3;30.2;27.46;71.25;11.3;4.566667;0.0
29/10/1987;25.5;30.2;27.38;75.5;8.5;4.133333;0.0
30/10/1987;25.1;29.2;26.86;71.75;10.4;3.4;0.0
31/10/1987;24.7;30.2;27.34;76.25;9.0;3.666667;0.0
01/11/1987;24.6;30.2;27.2;73.75;10.4;3.066667;0.0
02/11/1987;25.2;30.8;27.2;76.25;10.6;4.5;0.0
03/11/1987;25.6;30.4;27.68;70.5;11.2;3.533333;0.0
04/11/1987;25.6;30.4;27.56;75.25;10.7;4.133333;0.0
05/11/1987;25.8;30.4;27.68;72.25;10.0;4.3;0.0
06/11/1987;25.6;30.4;27.48;73.75;10.7;4.233333;0.0
07/11/1987;25.4;30.4;27.32;75.25;8.9;3.633333;0.0
08/11/1987;25.0;30.0;27.16;78.25;10.1;3.666667;0.0
09/11/1987;25.0;30.0;27.24;75.5;10.7;3.7;0.0
10/11/1987;25.2;30.2;27.48;77.25;10.4;4.466667;0.0
11/11/1987;25.2;30.2;27.4;74.5;10.0;4.7;0.0
12/11/1987;25.6;30.0;27.48;74.75;9.8;3.833333;0.0
13/11/1987;25.6;30.0;27.44;70.5;10.0;4.533333;0.0
14/11/1987;24.2;29.8;26.72;80.75;10.0;5.0;0.9
15/11/1987;24.2;30.2;26.92;81.0;9.9;3.533333;0.2
16/11/1987;24.4;30.3;27.22;73.0;11.0;3.266667;0.0
17/11/1987;25.4;30.4;27.32;76.0;10.4;3.3;0.0
18/11/1987;25.5;30.4;27.54;75.5;9.8;3.133333;0.0
19/11/1987;25.6;30.3;27.5;77.0;11.1;3.166667;0.0
20/11/1987;25.6;30.5;27.66;70.25;10.7;3.166667;0.0
21/11/1987;25.4;30.6;27.72;72.5;10.6;2.966667;0.0
22/11/1987;26.0;30.8;27.76;90.75;8.1;4.633333;0.0
23/11/1987;25.8;30.8;27.68;77.75;10.2;4.033333;0.0
24/11/1987;25.6;30.8;27.48;80.5;10.8;4.4;0.0
25/11/1987;25.4;31.0;27.52;80.0;10.8;5.066667;0.2
26/11/1987;23.6;30.2;27.0;77.25;11.0;3.966667;10.0
27/11/1987;24.2;30.2;27.16;81.75;10.3;4.366667;4.2
28/11/1987;25.6;30.4;27.4;84.5;9.8;5.133333;0.0
29/11/1987;26.1;30.2;27.78;79.25;10.5;3.3;0.0
30/11/1987;25.8;30.2;27.84;74.5;9.8;2.866667;0.0
01/12/1987;25.8;30.2;27.84;74.5;9.8;3.45;0.0
02/12/1987;25.8;30.2;27.84;74.5;9.8;3.75;1.0
03/12/1987;25.8;30.2;27.84;74.5;9.8;3.4;0.0
04/12/1987;25.8;30.2;27.84;74.5;9.8;3.55;0.0
05/12/1987;21.1;30.8;26.78;80.5;11.3;4.3;0.0
06/12/1987;25.7;30.8;27.74;81.25;10.4;4.133333;0.0
07/12/1987;25.7;30.8;27.74;81.25;10.4;3.45;0.0
08/12/1987;25.7;30.8;27.74;81.25;10.4;3.9;0.0
09/12/1987;25.7;30.8;27.74;81.25;10.4;4.05;0.0
10/12/1987;25.7;30.8;27.74;81.25;10.4;4.15;0.0
11/12/1987;25.7;30.8;27.74;81.25;10.4;4.05;0.0
13/12/1987;25.5;31.2;27.62;68.75;10.4;4.1;0.0
14/12/1987;25.7;30.8;27.74;81.25;10.4;3.75;0.0
15/12/1987;25.7;30.8;27.74;81.25;10.4;4.15;1.2
16/12/1987;25.7;30.8;27.74;81.25;10.4;3.75;0.0
17/12/1987;25.7;30.8;27.74;81.25;10.4;5.0;0.0
18/12/1987;25.7;30.4;27.94;69.25;10.4;4.7;0.0
19/12/1987;25.8;30.6;27.66;71.0;9.4;5.2;0.4
20/12/1987;25.5;30.7;27.88;68.0;10.7;5.3;0.0
21/12/1987;25.5;30.7;27.88;68.0;10.7;4.15;0.0
22/12/1987;25.5;30.7;27.88;68.0;10.7;4.05;0.0
23/12/1987;25.5;30.7;27.88;68.0;10.7;4.15;0.0
24/12/1987;25.5;30.7;27.88;68.0;10.7;5.0;0.0
25/12/1987;25.5;30.7;27.88;68.0;10.7;3.55;0.0
26/12/1987;25.5;30.7;27.88;68.0;10.7;3.0;0.0
27/12/1987;26.3;31.0;28.14;72.25;0.0;5.833333;0.0
28/12/1987;26.3;31.0;28.14;72.25;0.0;4.0;0.0
29/12/1987;26.3;31.0;28.14;72.25;0.0;5.1;0.0
30/12/1987;26.3;31.0;28.14;72.25;0.0;4.95;0.0
31/12/1987;26.3;31.0;28.14;72.25;0.0;4.8;0.0
01/01/1988;25.8;30.6;28.12;76.0;10.3;2.333333;0.0
02/01/1988;25.8;29.8;27.88;75.25;9.5;3.033333;0.5
03/01/1988;25.2;30.6;27.96;77.25;9.1;3.833333;0.0
04/01/1988;26.4;30.0;28.16;73.75;10.2;5.4;0.0
05/01/1988;26.0;31.2;28.2;73.75;9.6;4.2;0.0
06/01/1988;24.4;30.4;27.52;71.0;8.4;3.766667;0.0
07/01/1988;24.4;30.6;27.84;75.0;8.6;2.7;0.0
08/01/1988;26.0;29.8;28.08;73.75;11.0;3.866667;0.0
09/01/1988;25.4;31.0;27.96;68.0;10.0;3.533333;0.0
10/01/1988;24.2;31.2;27.4;73.25;10.8;3.6;0.0
11/01/1988;25.4;31.0;28.16;71.5;9.7;2.733333;0.0
12/01/1988;24.2;27.8;25.92;86.75;0.1;3.433333;0.0
13/01/1988;24.8;30.4;27.64;72.5;10.9;4.8;5.6
14/01/1988;24.2;30.4;27.12;75.25;7.1;5.533333;0.0
15/01/1988;23.0;30.8;27.56;75.25;11.1;4.7;0.0
16/01/1988;25.0;30.8;27.92;72.25;9.9;5.0;0.0
17/01/1988;26.2;30.8;28.24;71.0;11.0;4.3;0.0
18/01/1988;26.2;31.0;28.24;71.75;10.1;4.033333;0.0
19/01/1988;26.2;30.8;28.12;72.0;11.1;4.666667;0.0
20/01/1988;26.2;30.2;27.8;72.75;2.8;3.2;0.0
21/01/1988;26.4;30.4;28.2;68.25;8.8;3.433333;0.0
22/01/1988;24.8;30.4;27.76;69.0;10.7;3.766667;2.4
23/01/1988;26.0;31.0;28.04;70.0;10.4;4.033333;0.0
24/01/1988;24.0;29.4;27.32;71.25;0.9;3.2;0.0
25/01/1988;26.4;31.1;28.54;70.5;9.7;5.366667;0.0
26/01/1988;23.8;30.5;27.42;69.75;10.5;3.4;3.4
27/01/1988;23.8;30.5;27.74;68.75;10.6;4.033333;1.0
28/01/1988;26.0;30.8;28.24;68.75;10.9;3.566667;0.0
29/01/1988;27.0;31.2;28.72;75.75;9.8;3.333333;0.0
30/01/1988;26.8;31.5;28.46;69.0;11.2;5.9;0.0
31/01/1988;25.3;31.0;28.02;68.75;11.3;3.966667;0.0
01/02/1988;26.4;31.6;28.48;67.0;11.1;5.333333;0.0
02/02/1988;25.2;31.5;28.14;73.25;4.3;5.233333;0.0
03/02/1988;26.6;29.7;28.02;73.5;0.1;4.4;0.0
04/02/1988;26.6;31.2;28.28;74.0;10.5;4.0;0.0
05/02/1988;24.8;29.6;26.92;82.25;1.1;2.1;0.0
06/02/1988;25.4;30.0;27.44;77.25;7.4;4.8;29.6
07/02/1988;25.2;30.0;27.16;68.5;11.4;3.3;0.0
08/02/1988;23.0;30.6;27.48;70.5;10.9;4.166667;0.0
09/02/1988;24.8;30.6;27.84;70.5;10.9;4.6;0.0
10/02/1988;26.2;30.7;28.06;70.0;11.1;5.566667;0.0
11/02/1988;26.0;30.6;27.92;69.25;11.0;3.666667;0.0
12/02/1988;23.2;30.5;27.5;69.75;9.9;3.666667;0.0
13/02/1988;24.0;30.6;27.68;74.0;9.1;3.8;0.2
14/02/1988;24.1;30.1;27.44;76.0;3.7;1.9;0.0
15/02/1988;24.0;30.4;27.08;77.75;7.3;2.9;2.3
16/02/1988;25.4;30.8;28.12;73.75;5.7;3.733333;0.4
17/02/1988;23.2;29.1;26.62;81.75;6.3;3.433333;19.6
18/02/1988;22.8;30.0;27.24;76.25;8.8;3.966667;66.6
19/02/1988;26.4;31.0;28.2;74.5;10.9;4.066667;0.0
20/02/1988;26.0;30.2;27.96;70.25;10.8;4.033333;0.0
21/02/1988;24.2;30.7;27.94;73.25;8.8;5.866667;0.0
22/02/1988;24.1;30.9;28.16;73.25;9.4;4.266667;0.2
23/02/1988;24.8;30.6;28.04;76.5;9.9;4.233333;0.0
24/02/1988;26.0;31.0;28.28;79.0;5.4;3.633333;0.0
